JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise|RefInterne
bq|Banque|75|20210907|51200000|BOURSORAMA|||RELBQ|20210907|VIR INST PAYWARD LTD|3895,07|0|||20221208|||1808
bq|Banque|75|20210907|70600000|PRESTATIONS DE SERVICES|||RELBQ|20210907|VIR INST PAYWARD LTD|0|3895,07|||20221208|||1808
bq|Banque|76|20210916|70600000|PRESTATIONS DE SERVICES|||RELBQ|20210916|VIR INST PAYWARD LTD|0|5651,5|||20221208|||1809
bq|Banque|76|20210916|51200000|BOURSORAMA|||RELBQ|20210916|VIR INST PAYWARD LTD|5651,5|0|||20221208|||1809
bq|Banque|77|20210927|70600000|PRESTATIONS DE SERVICES|||RELBQ|20210927|VIR INST PAYWARD LTD|0|4392,39|||20221208|||1810
bq|Banque|77|20210927|51200000|BOURSORAMA|||RELBQ|20210927|VIR INST PAYWARD LTD|4392,39|0|||20221208|||1810
bq|Banque|78|20211001|70600000|PRESTATIONS DE SERVICES|||RELBQ|20211001|VIR INST PAYWARD LTD|0|1406,65|||20221208|||1811
bq|Banque|78|20211001|51200000|BOURSORAMA|||RELBQ|20211001|VIR INST PAYWARD LTD|1406,65|0|||20221208|||1811
bq|Banque|79|20211001|64115000|REMUNERATION GERANT|||RELBQ|20211001|VIR SEPA BINET Benjamin|8592|0|||20221208|||1812
bq|Banque|79|20211001|51200000|BOURSORAMA|||RELBQ|20211001|VIR SEPA BINET Benjamin|0|8592|||20221208|||1812
bq|Banque|80|20211005|61350100|SCALEWAY - ADRESSE IP|||RELBQ|20211005|CARTE 04/10/21 ONLINE|40,78|0|||20221208|||1813
bq|Banque|80|20211005|51200000|BOURSORAMA|||RELBQ|20211005|CARTE 04/10/21 ONLINE|0|40,78|||20221208|||1813
bq|Banque|81|20211006|70600000|PRESTATIONS DE SERVICES|||RELBQ|20211006|VIR INST PAYWARD LTD|0|2166,23|||20221208|||1814
bq|Banque|81|20211006|51200000|BOURSORAMA|||RELBQ|20211006|VIR INST PAYWARD LTD|2166,23|0|||20221208|||1814
bq|Banque|82|20211011|70600000|PRESTATIONS DE SERVICES|||RELBQ|20211011|VIR INST PAYWARD LTD|0|2944,92|||20221208|||1815
bq|Banque|82|20211011|51200000|BOURSORAMA|||RELBQ|20211011|VIR INST PAYWARD LTD|2944,92|0|||20221208|||1815
bq|Banque|83|20211015|70600000|PRESTATIONS DE SERVICES|||RELBQ|20211015|VIR INST PAYWARD LTD|0|10093,46|||20221208|||1816
bq|Banque|83|20211015|51200000|BOURSORAMA|||RELBQ|20211015|VIR INST PAYWARD LTD|10093,46|0|||20221208|||1816
bq|Banque|84|20211018|70600000|PRESTATIONS DE SERVICES|||RELBQ|20211018|VIR INST PAYWARD LTD|0|3056,08|||20221208|||1817
bq|Banque|84|20211018|51200000|BOURSORAMA|||RELBQ|20211018|VIR INST PAYWARD LTD|3056,08|0|||20221208|||1817
bq|Banque|85|20211028|64115000|REMUNERATION GERANT|||RELBQ|20211028|VIR SEPA BINET Benjamin|10000|0|||20221208|||1818
bq|Banque|85|20211028|51200000|BOURSORAMA|||RELBQ|20211028|VIR SEPA BINET Benjamin|0|10000|||20221208|||1818
bq|Banque|86|20211105|61350100|SCALEWAY - ADRESSE IP|||RELBQ|20211105|CARTE 03/11/21 ONLINE|40,78|0|||20221208|||1819
bq|Banque|86|20211105|51200000|BOURSORAMA|||RELBQ|20211105|CARTE 03/11/21 ONLINE|0|40,78|||20221208|||1819
bq|Banque|87|20211108|46710000|DEBITEUR ET CREDITEUR DIVERS|||RELBQ|20211108|CARTE 02/11/21 FREELANCER.COM|1432,55|0|||20221208|||1820
bq|Banque|87|20211108|51200000|BOURSORAMA|||RELBQ|20211108|CARTE 02/11/21 FREELANCER.COM|0|1432,55|||20221208|||1820
bq|Banque|88|20211108|70600000|PRESTATIONS DE SERVICES|||RELBQ|20211108|VIR INST PAYWARD LTD|0|3984,93|||20221208|||1821
bq|Banque|88|20211108|64600000|PERS COTIS.SOC.PERS.EXPLOITANT|||RELBQ|20211108|PRLV SEPA Haute-Normandie|1600|0|||20221208|||1821
bq|Banque|88|20211108|51200000|BOURSORAMA|||RELBQ|20211108|VIR INST PAYWARD LTD|3984,93|0|||20221208|||1821
bq|Banque|88|20211108|51200000|BOURSORAMA|||RELBQ|20211108|PRLV SEPA Haute-Normandie|0|1600|||20221208|||1821
bq|Banque|89|20211116|70600000|PRESTATIONS DE SERVICES|||RELBQ|20211116|VIR INST PAYWARD LTD|0|8247,01|||20221208|||1822
bq|Banque|89|20211116|51200000|BOURSORAMA|||RELBQ|20211116|VIR INST PAYWARD LTD|8247,01|0|||20221208|||1822
bq|Banque|90|20211117|60630000|PETITS EQUIPEMENTS|||RELBQ|20211117|CARTE 16/11/21 76 FNAC|1018,65|0|||20221208|||1823
bq|Banque|90|20211117|51200000|BOURSORAMA|||RELBQ|20211117|CARTE 16/11/21 76 FNAC|0|1018,65|||20221208|||1823
bq|Banque|91|20211130|64115000|REMUNERATION GERANT|||RELBQ|20211130|VIR SEPA BINET Benjamin|10100|0|||20221208|||1824
bq|Banque|91|20211130|70600000|PRESTATIONS DE SERVICES|||RELBQ|20211130|VIR INST PAYWARD LTD|0|6120,95|||20221208|||1824
bq|Banque|91|20211130|51200000|BOURSORAMA|||RELBQ|20211130|VIR SEPA BINET Benjamin|0|10100|||20221208|||1824
bq|Banque|91|20211130|51200000|BOURSORAMA|||RELBQ|20211130|VIR INST PAYWARD LTD|6120,95|0|||20221208|||1824
bq|Banque|92|20211203|61350100|SCALEWAY - ADRESSE IP|||RELBQ|20211203|CARTE 02/12/21 ONLINE|40,78|0|||20221208|||1825
bq|Banque|92|20211203|51200000|BOURSORAMA|||RELBQ|20211203|CARTE 02/12/21 ONLINE|0|40,78|||20221208|||1825
bq|Banque|93|20211214|46710000|DEBITEUR ET CREDITEUR DIVERS|||RELBQ|20211214|AVOIR 13/12/21 FREELANCER.COM|0|1432,55|||20221208|||1826
bq|Banque|93|20211214|51200000|BOURSORAMA|||RELBQ|20211214|AVOIR 13/12/21 FREELANCER.COM|1432,55|0|||20221208|||1826
bq|Banque|94|20211214|70600000|PRESTATIONS DE SERVICES|||RELBQ|20211214|VIR INST PAYWARD LTD|0|2606,1|||20221208|||1827
bq|Banque|94|20211214|51200000|BOURSORAMA|||RELBQ|20211214|VIR INST PAYWARD LTD|2606,1|0|||20221208|||1827
bq|Banque|95|20211216|45510100|C/C BENJAMIN BINET|||RELBQ|20211216|VIR SEPA URSSAF DE HAUTE NORMA|0|100|||20221208|||1828
bq|Banque|95|20211216|51200000|BOURSORAMA|||RELBQ|20211216|VIR SEPA URSSAF DE HAUTE NORMA|100|0|||20221208|||1828
bq|Banque|96|20211221|70600000|PRESTATIONS DE SERVICES|||RELBQ|20211221|VIR INST PAYWARD LTD|0|2059,02|||20221208|||1829
bq|Banque|96|20211221|51200000|BOURSORAMA|||RELBQ|20211221|VIR INST PAYWARD LTD|2059,02|0|||20221208|||1829
bq|Banque|97|20211227|63512000|TAXES FONCIERES|||RELBQ|20211227|PRLV SEPA DIRECTION GENERALE D|146|0|||20221208|||1830
bq|Banque|97|20211227|51200000|BOURSORAMA|||RELBQ|20211227|PRLV SEPA DIRECTION GENERALE D|0|146|||20221208|||1830
bq|Banque|98|20211231|70600000|PRESTATIONS DE SERVICES|||RELBQ|20211231|VIR INST PAYWARD LTD|0|1615,35|||20221208|||1831
bq|Banque|98|20211231|51200000|BOURSORAMA|||RELBQ|20211231|VIR INST PAYWARD LTD|1615,35|0|||20221208|||1831
bq|Banque|99|20211231|64115000|REMUNERATION GERANT|||RELBQ|20211231|VIR SEPA BINET Benjamin|3454|0|||20221208|||1832
bq|Banque|99|20211231|51200000|BOURSORAMA|||RELBQ|20211231|VIR SEPA BINET Benjamin|0|3454|||20221208|||1832
CH|Chevauchement|100|20211231|42860000|PERS AUTRES CHARGES A PAYER|||OD2021|20211231|SSI A PAYER|0|21299|||20221208|||1833
CH|Chevauchement|100|20211231|64600000|PERS COTIS.SOC.PERS.EXPLOITANT|||OD2021|20211231|SSI A PAYER|21299|0|||20221208|||1833
CH|Chevauchement|100|20211231|64600000|PERS COTIS.SOC.PERS.EXPLOITANT|||OD2021|20211231|CSG DD A PAYER|5694|0|||20221208|||1833
CH|Chevauchement|100|20211231|64600000|PERS COTIS.SOC.PERS.EXPLOITANT|||OD2021|20211231|CSG CRDS A PAYER|2428|0|||20221208|||1833
CH|Chevauchement|100|20211231|42860000|PERS AUTRES CHARGES A PAYER|||OD2021|20211231|CSG CRDS A PAYER|0|8122|||20221208|||1833
od|Opérations diverses|101|20211231|64115000|REMUNERATION GERANT|||OD2021|20211231|COMPLT SALAIRES|1600|0|||20221208|||1834
od|Opérations diverses|101|20211231|45510100|C/C BENJAMIN BINET|||OD2021|20211231|COMPLT SALAIRES|0|1600|||20221208|||1834
od|Opérations diverses|102|20211231|69510000|IMPOTS SUR BENEFICES DUS EN FRANCE|||OD2021|20211231|is 2021|5869|0|||20221208|||1835
od|Opérations diverses|102|20211231|44400000|ETAT IMPOTS S/BENEFICES|||OD2021|20211231|is 2021|0|5869|||20221208|||1835
